surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
1.0,0.0,535043.0,39.3,88.0,51.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,66.0,13.0,2.0,2.0,1.0,2113.0,0.0,0.0,1.0,2.0
0.0,1.0,528702.0,39.1,114.0,36.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,4.4,3.0,1.0,47.0,6.2,1.0,3.9,0.0,2208.0,0.0,0.0,1.0,1.0
0.0,0.0,530478.0,38.1,60.0,16.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,6.5,3.0,0.0,42.0,7.2,0.0,8.0,0.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,5290759.0,37.2,108.0,30.0,1.3333333333333333,3.0,5.0,1.0,1.0,0.0,3.0,2.0,1.0,5.3,2.0,1.0,40.0,8.6,2.0,4.3,1.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,528248.0,37.5,48.0,12.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,5.5,3.0,0.0,38.0,7.2,1.0,2.6,0.0,31110.0,0.0,0.0,1.0,2.0
0.0,0.0,528469.0,38.5,68.0,12.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,5.3,3.0,0.0,44.0,7.0,0.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,530002.0,39.1,100.0,51.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,4.4,0.0,0.0,52.0,7.8,2.0,2.9,1.0,2124.0,0.0,0.0,1.0,2.0
1.0,0.0,529642.0,40.8,108.0,12.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,1.0,48.0,8.3,2.0,4.3,1.0,2205.0,0.0,0.0,1.0,0.0
0.0,0.0,530002.0,38.5,52.0,51.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,5.5,0.0,0.0,53.0,7.2,0.0,2.9,1.0,2124.0,0.0,0.0,0.0,2.0
1.0,0.0,527758.0,38.1,84.0,20.0,0.6666666666666666,3.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,5.0,1.0,1.0,49.0,9.1,1.0,4.3,1.0,2208.0,0.0,0.0,1.0,2.0
0.0,0.0,529663.0,38.1,114.0,24.0,1.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,57.0,6.1,2.0,4.4,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,529172.0,37.6,96.0,40.0,1.0,3.0,4.0,2.0,4.0,0.0,2.0,2.0,0.0,4.5,1.0,0.0,60.0,7.5,1.0,2.8,0.0,4300.0,0.0,0.0,1.0,0.0
1.0,0.0,534069.0,38.4,52.0,40.0,2.0,3.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,7.0,0.0,1.0,40.0,7.5,1.0,2.8,1.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,535085.0,39.5,114.0,48.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.6666666666666666,1.0,7.0,0.0,1.0,59.0,8.0,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,535043.0,37.4,100.0,51.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,66.0,13.0,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,1.0
1.0,0.0,534933.0,37.5,84.0,36.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.3333333333333333,48.0,64.0,1.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,529428.0,39.4,108.0,24.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,7.0,0.0,1.0,52.0,6.5,2.0,4.5,1.0,2124.0,0.0,0.0,0.0,1.0
1.0,0.0,527933.0,38.1,48.0,16.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,7.0,3.0,0.0,49.0,7.2,0.0,8.0,1.0,31110.0,0.0,0.0,1.0,2.0
0.0,0.0,523190.0,38.0,112.0,36.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,5.2,0.0,1.0,73.0,8.5,2.0,8.0,1.0,1400.0,0.0,0.0,1.0,1.0
0.0,0.0,528729.0,38.1,48.0,24.0,2.0,2.0,5.0,1.0,0.0,4.0,1.0,2.0,2.0,7.0,3.0,3.0,49.0,8.5,0.0,1.3,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,529667.0,39.0,64.0,36.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,7.0,3.0,0.0,59.0,8.5,2.0,2.0,1.0,2113.0,0.0,0.0,0.0,2.0
0.0,0.0,529183.0,37.5,96.0,18.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,1.0,47.0,7.5,2.0,4.1,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,533928.0,37.3,60.0,24.0,2.0,3.0,4.0,2.0,3.3333333333333335,0.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.0,52.0,75.0,1.0,2.0,1.0,2205.0,0.0,0.0,1.0,1.0
1.0,0.0,529172.0,37.3,40.0,30.0,1.0,3.0,4.0,1.0,4.0,0.0,3.0,2.0,0.0,6.5,0.0,1.0,51.0,8.1,2.0,4.3,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,5290482.0,38.2,52.0,20.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,5.0,3.0,0.0,28.0,7.7,1.0,4.3,1.0,3111.0,0.0,0.0,1.0,2.0
1.0,0.0,530526.0,36.1,98.0,40.0,1.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,0.0,7.0,0.0,1.0,47.0,7.0,2.0,3.2,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,533847.0,38.3,60.0,24.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.6666666666666666,2.0,2.0,0.0,0.0,55.0,64.0,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
1.0,0.0,5294369.0,38.7,100.0,20.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,3.0,3.0,40.0,7.0,0.0,8.0,1.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,528247.0,38.0,48.0,16.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,5.0,2.3333333333333335,4.0,48.0,7.2,0.0,3.7,0.0,400.0,0.0,0.0,0.0,2.0
1.0,0.0,528729.0,37.0,52.0,12.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,5.0,3.0,1.0,44.0,8.1,1.0,1.6,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,530251.0,38.6,88.0,14.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0,2.0,0.0,3.5,2.0,1.0,47.0,5.7,1.0,3.0,1.0,31110.0,0.0,0.0,1.0,2.0
1.0,0.0,533738.0,37.5,48.0,16.0,2.0,2.0,4.333333333333333,1.0,0.0,4.0,1.0,2.0,1.0,5.5,1.3333333333333333,2.0,36.0,56.0,1.0,3.4,0.0,3113.0,0.0,0.0,0.0,2.0
1.0,0.0,527706.0,37.8,84.0,32.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,45.0,6.6,2.0,2.3,1.0,2202.0,0.0,0.0,0.0,0.0
0.0,0.0,521399.0,37.1,96.0,36.0,1.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,5.0,1.3333333333333333,0.0,48.0,7.2,2.0,5.3,1.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,534197.0,38.3,40.0,20.0,1.0,3.0,3.0,1.0,2.6666666666666665,3.0,0.0,2.0,1.0,1.0,3.0,1.0,41.0,60.0,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
1.0,0.0,533836.0,37.8,100.0,48.0,1.0,3.0,4.0,2.0,2.3333333333333335,0.0,2.0,0.0,1.0,2.0,0.3333333333333333,4.0,68.0,64.0,1.0,2.0,1.0,2205.0,0.0,0.0,0.0,1.0
1.0,0.0,527698.0,38.5,164.0,36.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,60.0,6.1,2.0,3.2,1.0,3205.0,0.0,0.0,1.0,0.0
1.0,0.0,528469.0,38.1,66.0,12.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,54.0,7.5,2.0,2.6,1.0,2206.0,0.0,0.0,1.0,0.0
1.0,0.0,527544.0,37.6,84.0,36.0,2.0,3.0,5.0,1.0,4.0,3.0,0.0,1.0,1.0,4.5,0.0,0.0,45.0,6.6,2.0,3.7,1.0,12208.0,0.0,0.0,0.0,0.0
0.0,0.0,529461.0,40.3,114.0,36.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,0.0,57.0,7.4,2.0,4.5,1.0,3205.0,0.0,0.0,1.0,0.0
1.0,0.0,534145.0,38.1,104.0,40.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,57.0,74.0,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
1.0,1.0,530693.0,37.8,96.0,21.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,4.5,0.0,0.0,44.0,7.4,2.0,4.7,1.0,2112.0,0.0,0.0,1.0,0.0
1.0,0.0,529461.0,37.9,84.0,36.0,0.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,5.5,0.0,0.0,33.0,6.6,0.0,10.1,1.0,2205.0,0.0,0.0,0.0,0.0
1.0,0.0,528800.0,37.8,48.0,12.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,50.0,7.0,2.0,5.0,1.0,2205.0,0.0,0.0,1.0,1.0
1.0,0.0,529865.0,37.8,60.0,12.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,6.0,1.0,1.0,37.0,7.0,2.0,3.3,1.0,2207.0,0.0,0.0,1.0,2.0
1.0,0.0,528548.0,38.3,96.0,28.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,4.3,0.0,0.0,65.0,7.0,2.0,2.8,1.0,4205.0,0.0,0.0,1.0,0.0
1.0,0.0,528570.0,38.0,66.0,12.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,45.0,6.0,1.0,2.0,1.0,31110.0,0.0,0.0,1.0,0.0
1.0,0.0,529373.0,38.7,48.0,16.0,1.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,7.0,1.0,2.3333333333333335,44.0,6.6,2.0,2.3,1.0,4205.0,0.0,0.0,1.0,0.0
1.0,0.0,527563.0,37.6,72.0,30.0,2.0,2.0,5.0,1.0,3.0,3.0,0.0,2.0,1.0,5.7,1.0,0.0,48.0,6.8,0.0,3.7,1.0,5400.0,0.0,0.0,0.0,0.0
1.0,1.0,5290409.0,38.1,66.0,12.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,2.0,0.6666666666666666,44.0,7.5,1.0,2.6,1.0,2112.0,0.0,0.0,1.0,0.0
0.0,0.0,529461.0,38.3,48.0,12.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,1.5,1.6666666666666667,2.0,49.0,6.0,0.0,2.6,0.0,5000.0,0.0,0.0,1.0,2.0
1.0,0.0,529399.0,38.1,88.0,12.0,1.0,3.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,51.0,64.0,2.0,2.0,1.0,2208.0,0.0,0.0,0.0,0.0
0.0,0.0,528996.0,38.6,48.0,12.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,5.0,3.0,3.0,49.0,8.1,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,534579.0,38.8,68.0,22.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,75.0,81.0,0.6666666666666666,1.0,1.0,2112.0,0.0,0.0,0.0,2.0
1.0,0.0,535292.0,37.5,120.0,36.0,0.0,3.0,2.0,2.0,1.6666666666666667,0.0,0.0,1.6666666666666667,1.0,2.0,0.0,0.0,69.0,82.0,0.0,2.0,1.0,3205.0,0.0,0.0,0.0,2.0
0.0,0.0,528620.0,38.3,52.0,16.0,3.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,2.0,4.3,3.0,2.0,37.0,7.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.0
1.0,0.0,529135.0,38.2,100.0,51.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.3333333333333333,0.0,43.0,8.1,2.0,2.0,1.0,4205.0,0.0,0.0,0.0,0.0
1.0,0.0,527526.0,36.1,96.0,21.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,48.0,6.6,2.0,3.6,1.0,2209.0,0.0,0.0,1.0,0.0
1.0,0.0,527463.0,37.5,104.0,18.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,69.0,8.0,2.0,5.3,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,534925.0,38.6,104.0,40.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,71.0,85.0,0.6666666666666666,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
1.0,0.0,529461.0,38.6,72.0,20.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,1.6666666666666667,40.0,7.6,2.0,2.6,1.0,400.0,0.0,0.0,1.0,0.0
0.0,0.0,530242.0,37.2,108.0,12.0,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,6.0,1.0,2.0,52.0,8.2,2.0,7.4,1.0,2207.0,0.0,0.0,1.0,1.0
0.0,0.0,528996.0,38.6,52.0,20.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,5.5,3.0,2.0,36.0,6.6,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,528729.0,38.4,66.0,32.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,1.0,5.5,3.0,0.0,41.0,6.4,2.0,4.3,1.0,2208.0,0.0,0.0,0.0,2.0
1.0,0.0,528996.0,37.1,48.0,12.0,1.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,1.0,42.0,6.3,2.0,3.9,1.0,0.0,0.0,0.0,1.0,2.0
0.0,0.0,529424.0,38.4,52.0,24.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,7.5,0.0,0.3333333333333333,37.0,6.8,0.0,5.0,0.0,2124.0,0.0,0.0,0.0,2.0
1.0,1.0,529340.0,38.3,184.0,30.0,1.0,3.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,48.0,6.1,2.0,4.5,1.0,2205.0,0.0,0.0,1.0,0.0
1.0,0.0,534519.0,37.5,72.0,24.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,75.0,81.0,1.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
0.0,0.0,528630.0,37.8,88.0,16.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,52.0,7.0,0.0,2.0,0.0,3205.0,0.0,0.0,1.0,1.0
1.0,0.0,534280.0,37.2,88.0,24.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,57.0,82.0,2.0,2.0,1.0,2322.0,0.0,0.0,0.0,1.0
1.0,0.0,530693.0,38.6,108.0,12.0,1.0,2.6666666666666665,4.0,2.0,2.0,0.0,0.0,1.3333333333333333,0.0,5.4,0.0,0.0,48.0,7.5,2.0,2.0,1.0,3205.0,0.0,0.0,0.0,0.0
1.0,0.0,528006.0,35.4,88.0,32.0,1.0,3.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,4.0,1.0,1.0,55.0,6.6,2.0,3.6,1.0,2209.0,0.0,0.0,1.0,1.0
1.0,0.0,530310.0,39.5,88.0,28.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,54.0,7.6,2.0,3.4,0.0,4205.0,0.0,0.0,0.0,0.0
1.0,0.0,526802.0,37.5,48.0,16.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,45.0,7.5,1.0,2.0,1.0,3124.0,0.0,0.0,0.0,2.0
0.0,0.0,528570.0,38.4,72.0,36.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,64.0,8.2,1.0,2.8,1.0,7111.0,0.0,0.0,0.0,1.0
1.0,1.0,529667.0,39.4,120.0,48.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,1.3333333333333333,1.0,43.0,7.4,2.0,2.1,1.0,2112.0,0.0,0.0,0.0,0.0
1.0,0.0,535029.0,37.1,84.0,20.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,75.0,81.0,1.0,2.0,0.0,1400.0,0.0,0.0,0.0,1.0
1.0,0.0,528743.0,38.8,88.0,24.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,37.0,4.5,1.0,3.9,1.0,7111.0,0.0,0.0,1.0,0.0
1.0,1.0,529388.0,38.9,96.0,12.0,0.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,4.5,0.0,1.0,50.0,7.5,2.0,3.4,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,535330.0,38.2,129.0,48.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,57.0,66.0,2.0,2.0,1.0,2209.0,0.0,0.0,0.0,1.0
1.0,1.0,5287179.0,38.1,136.0,48.0,1.0,3.0,5.0,1.0,4.0,2.0,0.0,2.0,2.0,4.4,2.0,1.0,33.0,4.9,1.0,2.9,1.0,2205.0,0.0,0.0,1.0,0.0
0.0,0.0,532985.0,39.2,104.0,48.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,66.0,8.2,2.0,2.0,0.0,1400.0,0.0,0.0,1.0,0.0
1.0,0.0,530310.0,38.5,36.0,18.0,2.0,2.3333333333333335,3.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,43.0,6.5,1.0,3.2,1.0,2208.0,0.0,0.0,1.0,0.0
1.0,0.0,535043.0,39.7,108.0,51.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,58.0,13.0,2.0,2.0,0.0,2113.0,0.0,0.0,1.0,1.0
1.0,0.0,528641.0,38.3,40.0,20.0,1.0,2.0,5.0,1.0,3.0,3.0,0.0,2.0,1.0,5.5,0.0,1.0,48.0,7.5,2.0,6.6,1.0,2208.0,0.0,0.0,1.0,1.0
0.0,0.0,528548.0,37.8,80.0,44.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,47.0,6.4,2.0,5.2,1.0,2300.0,0.0,0.0,1.0,0.0
1.0,0.0,530526.0,37.9,48.0,20.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,7.0,0.0,0.0,31.5,6.0,2.0,3.9,1.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,534145.0,36.1,88.0,32.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,50.0,55.0,2.0,2.0,1.0,2209.0,0.0,0.0,1.0,1.0
0.0,0.0,5290409.0,37.0,66.0,16.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0,69.0,5.7,2.0,2.9,1.0,2209.0,0.0,0.0,1.0,0.0
1.0,0.0,528890.0,40.3,80.0,36.0,1.0,3.0,5.0,1.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,3.0,54.0,6.5,2.0,3.4,1.0,3205.0,0.0,0.0,1.0,0.0
1.0,0.0,528743.0,37.1,75.0,36.0,0.3333333333333333,2.6666666666666665,2.0,2.0,4.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,48.0,7.5,2.0,3.4,1.0,12208.0,0.0,0.0,1.0,0.0
1.0,0.0,530526.0,38.9,140.0,20.0,1.0,3.0,5.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,0.0,57.0,6.5,2.0,3.9,1.0,3113.0,0.0,0.0,1.0,2.0
1.0,1.0,528668.0,38.8,129.0,40.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.3333333333333333,1.0,5.0,3.0,1.0,34.0,7.6,1.6666666666666667,8.0,1.0,2206.0,0.0,0.0,1.0,2.0
1.0,0.0,529461.0,38.5,114.0,36.0,1.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,3.0,1.0,57.0,8.1,2.0,4.5,1.0,2208.0,0.0,0.0,0.0,0.0
1.0,0.0,527365.0,39.1,88.0,20.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,52.0,89.0,1.0,3.4,1.0,2208.0,0.0,0.0,1.0,1.0
1.0,0.0,527709.0,38.8,129.0,51.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,6.2,1.0,1.0,57.0,8.0,2.0,6.6,1.0,2206.0,0.0,0.0,0.0,2.0
1.0,1.0,5301219.0,38.2,128.0,36.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,57.0,8.9,2.0,4.5,1.0,2209.0,0.0,0.0,1.0,0.0
1.0,0.0,530366.0,37.5,60.0,12.0,2.0,2.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,45.0,6.6,1.0,4.5,1.0,2208.0,0.0,0.0,1.0,2.0
1.0,0.0,527706.0,37.5,86.0,24.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,4.5,0.0,1.0,56.0,7.8,2.0,3.9,1.0,2205.0,0.0,0.0,1.0,0.0
1.0,0.0,5287179.0,36.0,114.0,36.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,4.5,0.0,1.0,44.0,6.2,2.0,4.3,1.0,2208.0,0.0,0.0,1.0,0.0
0.0,0.0,528469.0,38.1,92.0,28.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,7.0,1.0,2.0,40.0,6.8,1.0,2.6,0.0,2113.0,0.0,0.0,1.0,2.0
1.0,0.0,527544.0,38.5,56.0,30.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,43.0,7.5,2.0,2.0,1.0,2205.0,0.0,0.0,0.0,0.0
0.0,0.0,528742.0,37.8,44.0,12.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,3.0,3.0,32.0,7.0,2.0,4.7,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,530001.0,38.6,48.0,16.0,1.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,6.5,3.0,0.6666666666666666,32.0,6.5,2.0,6.0,1.0,2209.0,0.0,0.0,1.0,1.0
0.0,1.0,529888.0,40.3,114.0,36.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,7.0,1.0,1.0,48.0,6.5,2.0,4.5,1.0,7400.0,0.0,0.0,0.0,0.0
1.0,0.0,530002.0,39.6,88.0,51.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,4.5,0.0,1.0,73.0,6.6,2.0,2.6,0.0,2208.0,0.0,0.0,0.0,0.0
0.0,0.0,529518.0,38.3,96.0,25.0,1.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,6.5,0.0,1.3333333333333333,45.0,6.7,0.0,3.0,1.0,3115.0,0.0,0.0,0.0,0.0
1.0,0.0,528548.0,37.3,48.0,12.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,44.0,6.0,0.6666666666666666,3.6,1.0,2124.0,0.0,0.0,1.0,2.0
1.0,0.0,530612.0,37.3,88.0,24.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,66.0,6.0,2.0,3.4,1.0,2208.0,0.0,0.0,0.0,1.0
0.0,0.0,534004.0,38.1,88.0,32.0,1.0,3.0,4.0,1.0,3.3333333333333335,3.0,0.6666666666666666,1.3333333333333333,1.0,1.0,0.0,1.0,55.0,60.0,2.0,2.0,0.0,2209.0,0.0,0.0,0.0,1.0
0.0,0.0,529703.0,38.2,52.0,24.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,5.5,0.0,2.0,52.0,8.1,1.0,1.6,0.0,11300.0,0.0,0.0,1.0,2.0
1.0,0.0,529667.0,39.1,48.0,32.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,6.5,0.0,1.0,41.0,7.5,0.0,2.6,1.0,2209.0,0.0,0.0,0.0,2.0
0.0,0.0,534183.0,38.5,92.0,30.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,52.0,81.0,1.0,2.0,1.0,3205.0,0.0,0.0,0.0,1.0
0.0,0.0,529399.0,39.3,120.0,24.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,65.0,8.5,2.0,3.4,0.0,2111.0,0.0,0.0,1.0,0.0
0.0,0.0,529796.0,38.0,52.0,24.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,5.3,1.0,2.0,38.0,7.3,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
1.0,0.0,528006.0,39.2,112.0,16.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,0.0,1.0,50.0,7.0,1.0,2.9,0.0,2209.0,0.0,0.0,1.0,2.0
0.0,0.0,528299.0,38.3,52.0,12.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,32.0,6.0,1.0,1.6,0.0,3111.0,0.0,0.0,1.0,2.0
0.0,0.0,534092.0,39.5,108.0,51.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.6666666666666667,1.0,50.0,13.0,0.0,2.0,1.0,2113.0,0.0,0.0,1.0,2.0
1.0,0.0,533902.0,37.8,48.0,12.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,41.0,70.0,1.0,2.0,1.0,7209.0,0.0,0.0,1.0,2.0
